ts,size,pool_a,pool_b,spread_bps,corridor_bps,exit_bps,dev_a,dev_b,suspect,slot_a,slot_b,slot_now,blockhash8,state
2026-08-24 01:28:06 UTC,0.1,Raydium,Raydium CLMM,4.7,35,-30.3,0.0,4.7,False,441285616,441285648,441285621,EmPRq4MV,ok
2026-08-24 01:28:06 UTC,1,Raydium,Quantum,6.1,60,-53.9,0.0,6.1,False,441285616,441285648,441285621,EmPRq4MV,ok
2026-08-24 01:28:06 UTC,10,Raydium,Quantum,7.3,60,-52.7,0.0,7.3,False,441285616,441285649,441285621,EmPRq4MV,ok
2026-08-24 01:28:06 UTC,100,Raydium,Quantum,19.9,60,-40.1,0.0,19.9,False,441285616,441285650,441285621,EmPRq4MV,ok
2026-08-24 01:28:06 UTC,100,Raydium,BisonFi,19.6,60,-40.4,0.0,19.6,False,441285616,441285650,441285621,EmPRq4MV,ok
2026-08-24 01:28:06 UTC,100,Raydium,Flux,20.3,60,-39.7,0.0,20.3,False,441285616,441285650,441285621,EmPRq4MV,ok
2026-08-24 01:28:06 UTC,100,Quantum,BisonFi,-0.3,60,-59.7,19.9,19.6,False,441285650,441285650,441285621,EmPRq4MV,ok
2026-08-24 01:28:06 UTC,100,Quantum,Flux,0.4,60,-59.6,19.9,20.3,False,441285650,441285650,441285621,EmPRq4MV,ok
2026-08-24 01:28:06 UTC,100,BisonFi,Flux,0.7,60,-59.3,19.6,20.3,False,441285650,441285650,441285621,EmPRq4MV,ok
2026-08-24 01:28:09 UTC,0.1,Raydium,Raydium CLMM,2.9,35,-32.1,0.0,2.9,False,441285625,441285657,441285631,EdJNdNbN,ok
2026-08-24 01:30:24 UTC,0.1,Raydium,Byreal,11.6,60,-48.4,0.0,11.6,False,441285994,441286025,441285999,HaMSyvYJ,ok
2026-08-24 01:30:24 UTC,1,Raydium,PancakeSwap,8.6,60,-51.4,0.0,8.6,False,441285994,441286027,441285999,HaMSyvYJ,ok
2026-08-24 01:30:24 UTC,10,Raydium,ZeroFi,9.7,60,-50.3,0.0,9.7,False,441285994,441286027,441285999,HaMSyvYJ,ok
2026-08-24 01:30:24 UTC,100,Raydium,Scorch,24.1,60,-35.9,0.0,24.1,False,441285994,441286028,441285999,HaMSyvYJ,ok
2026-08-24 01:30:24 UTC,100,Raydium,BisonFi,23.8,60,-36.2,0.0,23.8,False,441285994,441286028,441285999,HaMSyvYJ,ok
2026-08-24 01:30:24 UTC,100,Scorch,BisonFi,-0.3,60,-59.7,24.1,23.8,False,441286028,441286028,441285999,HaMSyvYJ,ok
2026-08-24 02:00:28 UTC,0.1,Raydium,Quantum,34.9,60,-25.1,0.0,34.9,False,441290967,441290998,441290972,DAX5PAQo,ok
2026-08-24 02:30:35 UTC,0.1,Raydium,Scorch,47.4,60,-12.6,0.0,47.4,False,441295900,441295932,441295906,HB15bVs1,ok
2026-08-24 02:30:35 UTC,1,Raydium,Whirlpool,45.8,35,10.8,0.0,45.8,False,441295900,441295933,441295906,HB15bVs1,ok
2026-08-24 02:30:35 UTC,10,Raydium,Meteora DLMM,46.3,55,-8.7,0.0,46.3,False,441295900,441295934,441295906,HB15bVs1,ok
2026-08-24 02:30:35 UTC,100,Raydium,Scorch,59.4,60,-0.6,0.0,59.4,False,441295900,441295935,441295906,HB15bVs1,ok
2026-08-24 02:30:35 UTC,100,Raydium,Whirlpool,59.5,35,24.5,0.0,59.5,False,441295900,441295935,441295906,HB15bVs1,ok
2026-08-24 02:30:35 UTC,100,Raydium,Scorch,60.0,60,-0.0,0.0,60.0,False,441295900,441295935,441295906,HB15bVs1,ok
2026-08-24 02:30:35 UTC,100,Scorch,Whirlpool,0.1,35,-34.9,59.4,59.5,False,441295935,441295935,441295906,HB15bVs1,ok
2026-08-24 02:30:35 UTC,100,Whirlpool,Scorch,0.5,35,-34.5,59.5,60.0,False,441295935,441295935,441295906,HB15bVs1,ok
2026-08-24 03:30:49 UTC,0.1,Raydium,Deriverse,-1.6,60,-58.4,0.0,1.6,False,441305786,441305818,441305792,96uzK8wD,ok
2026-08-24 03:30:49 UTC,1,Raydium,Raydium CLMM,-2.8,35,-32.2,0.0,2.8,False,441305786,441305819,441305792,96uzK8wD,ok
2026-08-24 03:30:49 UTC,10,Raydium,BisonFi,-1.6,60,-58.4,0.0,1.6,False,441305786,441305820,441305792,96uzK8wD,ok
2026-08-24 03:30:49 UTC,100,Raydium,Scorch,14.1,60,-45.9,0.0,14.1,False,441305786,441305821,441305792,96uzK8wD,ok
2026-08-24 03:30:49 UTC,100,Raydium,Scorch,14.8,60,-45.2,0.0,14.8,False,441305786,441305821,441305792,96uzK8wD,ok
2026-08-24 04:00:05 UTC,0.1,Raydium,Flux,57.4,60,-2.6,0.0,57.4,False,441310580,441310612,441310585,4Z1wbzwy,ok
2026-08-24 04:30:11 UTC,0.1,Raydium,Quantum,29.2,60,-30.8,0.0,29.2,False,441315546,441315579,441315556,BUGrJQtW,ok
2026-08-24 04:30:11 UTC,1,Raydium,Flux,30.9,60,-29.1,0.0,30.9,False,441315546,441315581,441315556,BUGrJQtW,ok
2026-08-24 04:30:11 UTC,10,Raydium,Scorch,31.8,60,-28.2,0.0,31.8,False,441315546,441315583,441315556,BUGrJQtW,ok
2026-08-24 04:30:11 UTC,100,Raydium,TesseraV,44.2,60,-15.8,0.0,44.2,False,441315546,441315585,441315556,BUGrJQtW,ok
2026-08-24 04:30:11 UTC,100,Raydium,Scorch,44.5,60,-15.5,0.0,44.5,False,441315546,441315585,441315556,BUGrJQtW,ok
2026-08-24 04:30:11 UTC,100,Raydium,Scorch,44.4,60,-15.6,0.0,44.4,False,441315546,441315585,441315556,BUGrJQtW,ok
2026-08-24 04:30:11 UTC,100,TesseraV,Scorch,0.3,60,-59.7,44.2,44.5,False,441315585,441315585,441315556,BUGrJQtW,ok
2026-08-24 04:30:11 UTC,100,TesseraV,Scorch,0.2,60,-59.8,44.2,44.4,False,441315585,441315585,441315556,BUGrJQtW,ok
2026-08-24 05:00:16 UTC,0.1,Raydium,Scorch,54.3,60,-5.7,0.0,54.3,False,441320497,441320528,441320502,DRhm4QT4,ok
2026-08-24 06:32:31 UTC,0.1,Raydium,Quantum,28.7,60,-31.3,0.0,28.7,False,441335675,441335707,441335680,3RAZdRyD,ok
2026-08-24 06:32:31 UTC,1,Raydium,Flux,28.4,60,-31.6,0.0,28.4,False,441335675,441335708,441335680,3RAZdRyD,ok
2026-08-24 06:32:31 UTC,10,Raydium,Quantum,29.7,60,-30.3,0.0,29.7,False,441335675,441335709,441335680,3RAZdRyD,ok
2026-08-24 06:32:31 UTC,100,Raydium,Quantum,42.2,60,-17.8,0.0,42.2,False,441335675,441335710,441335680,3RAZdRyD,ok
2026-08-24 06:32:31 UTC,100,Raydium,Flux,42.2,60,-17.8,0.0,42.2,False,441335675,441335710,441335680,3RAZdRyD,ok
2026-08-24 06:32:31 UTC,100,Raydium,TesseraV,41.7,60,-18.3,0.0,41.7,False,441335675,441335710,441335680,3RAZdRyD,ok
2026-08-24 06:32:31 UTC,100,Quantum,Flux,0.0,60,-60.0,42.2,42.2,False,441335710,441335710,441335680,3RAZdRyD,ok
2026-08-24 06:32:31 UTC,100,Quantum,TesseraV,-0.5,60,-59.5,42.2,41.7,False,441335710,441335710,441335680,3RAZdRyD,ok
2026-08-24 06:32:31 UTC,100,Flux,TesseraV,-0.5,60,-59.5,42.2,41.7,False,441335710,441335710,441335680,3RAZdRyD,ok
2026-08-24 07:38:28 UTC,0.1,Raydium,BisonFi,22.3,60,-37.7,0.0,22.3,False,441346514,441346546,441346521,6dgofmDt,ok
2026-08-24 07:38:28 UTC,1,Raydium,BisonFi,22.7,60,-37.3,0.0,22.7,False,441346514,441346547,441346521,6dgofmDt,ok
2026-08-24 07:38:28 UTC,10,Raydium,BisonFi,23.6,60,-36.4,0.0,23.6,False,441346514,441346548,441346521,6dgofmDt,ok
2026-08-24 07:38:28 UTC,100,Raydium,Quantum,36.9,60,-23.1,0.0,36.9,False,441346514,441346549,441346521,6dgofmDt,ok
2026-08-24 07:38:28 UTC,100,Raydium,BisonFi,36.7,60,-23.3,0.0,36.7,False,441346514,441346549,441346521,6dgofmDt,ok
2026-08-24 07:38:28 UTC,100,Raydium,BisonFi,37.5,60,-22.5,0.0,37.5,False,441346514,441346549,441346521,6dgofmDt,ok
2026-08-24 07:38:28 UTC,100,Quantum,BisonFi,-0.2,60,-59.8,36.9,36.7,False,441346549,441346549,441346521,6dgofmDt,ok
2026-08-24 07:38:28 UTC,100,Quantum,BisonFi,0.6,60,-59.4,36.9,37.5,False,441346549,441346549,441346521,6dgofmDt,ok
2026-08-24 11:40:23 UTC,0.1,Raydium,BisonFi,47.8,60,-12.2,0.0,47.8,False,441386331,441386362,441386338,6wqgqqmf,ok
2026-08-24 12:30:45 UTC,0.1,Raydium,Aquifer,51.9,60,-8.1,0.0,51.9,False,441394646,441394678,441394651,u2pYRsEe,ok
2026-08-24 12:30:45 UTC,1,Raydium,BisonFi,52.1,60,-7.9,0.0,52.1,False,441394646,441394679,441394651,u2pYRsEe,ok
2026-08-24 12:30:45 UTC,10,Raydium,BisonFi,55.2,60,-4.8,0.0,55.2,False,441394646,441394679,441394651,u2pYRsEe,ok
2026-08-24 12:30:45 UTC,100,Raydium,TesseraV,66.8,60,6.8,0.0,66.8,False,441394646,441394680,441394651,u2pYRsEe,ok
2026-08-24 12:30:45 UTC,100,Raydium,BisonFi,68.5,60,8.5,0.0,68.5,False,441394646,441394680,441394651,u2pYRsEe,ok
2026-08-24 12:30:45 UTC,100,TesseraV,BisonFi,1.8,60,-58.2,66.8,68.5,False,441394680,441394680,441394651,u2pYRsEe,ok
2026-08-24 13:00:53 UTC,0.1,Raydium,BisonFi,30.2,60,-29.8,0.0,30.2,False,441399590,441399622,441399595,263kuP1h,ok
2026-08-24 14:38:07 UTC,0.1,Raydium,Flux,32.0,60,-28.0,0.0,32.0,False,441415571,441415607,441415583,CXEFjMSF,ok
2026-08-24 14:38:07 UTC,1,Raydium,Scorch,34.4,60,-25.6,0.0,34.4,False,441415571,441415608,441415583,CXEFjMSF,ok
2026-08-24 14:38:07 UTC,10,Raydium,Quantum,33.5,60,-26.5,0.0,33.5,False,441415571,441415609,441415583,CXEFjMSF,ok
2026-08-24 14:38:07 UTC,100,Raydium,Scorch,46.3,60,-13.7,0.0,46.3,False,441415571,441415611,441415583,CXEFjMSF,ok
2026-08-24 14:38:07 UTC,100,Raydium,TesseraV,46.0,60,-14.0,0.0,46.0,False,441415571,441415611,441415583,CXEFjMSF,ok
2026-08-24 14:38:07 UTC,100,Raydium,Scorch,48.4,60,-11.6,0.0,48.4,False,441415571,441415611,441415583,CXEFjMSF,ok
2026-08-24 14:38:07 UTC,100,Scorch,TesseraV,-0.3,60,-59.7,46.3,46.0,False,441415611,441415611,441415583,CXEFjMSF,ok
2026-08-24 14:38:07 UTC,100,TesseraV,Scorch,2.4,60,-57.6,46.0,48.4,False,441415611,441415611,441415583,CXEFjMSF,ok
2026-08-24 15:45:05 UTC,0.1,Raydium,Byreal,53.1,60,-6.9,0.0,53.1,False,441426506,441426538,441426514,6XTRZpzC,ok
2026-08-24 15:45:05 UTC,1,Raydium,ZeroFi,52.0,60,-8.0,0.0,52.0,False,441426506,441426541,441426514,6XTRZpzC,ok
2026-08-24 15:45:05 UTC,10,Raydium,ZeroFi,53.2,60,-6.8,0.0,53.2,False,441426506,441426542,441426514,6XTRZpzC,ok
2026-08-24 15:45:05 UTC,100,Raydium,Raydium CLMM,63.6,35,28.6,0.0,63.6,False,441426506,441426544,441426514,6XTRZpzC,ok
2026-08-24 15:45:05 UTC,100,Raydium,Raydium CLMM,64.7,35,29.7,0.0,64.7,False,441426506,441426544,441426514,6XTRZpzC,ok
2026-08-24 15:45:05 UTC,100,Raydium,ZeroFi,62.9,60,2.9,0.0,62.9,False,441426506,441426544,441426514,6XTRZpzC,ok
2026-08-24 15:45:05 UTC,100,Raydium CLMM,ZeroFi,-0.6,35,-34.4,63.6,62.9,False,441426544,441426544,441426514,6XTRZpzC,ok
2026-08-24 15:45:05 UTC,100,Raydium CLMM,ZeroFi,-1.7,35,-33.3,64.7,62.9,False,441426544,441426544,441426514,6XTRZpzC,ok
2026-08-24 16:46:39 UTC,0.1,Raydium,BisonFi,38.4,60,-21.6,0.0,38.4,False,441436592,441436625,441436615,H2d3bETP,ok
2026-08-24 16:46:39 UTC,1,Raydium,BisonFi,41.8,60,-18.2,0.0,41.8,False,441436592,441436631,441436615,H2d3bETP,ok
2026-08-24 16:46:39 UTC,10,Raydium,Scorch,47.7,60,-12.3,0.0,47.7,False,441436592,441436638,441436615,H2d3bETP,ok
2026-08-24 16:46:39 UTC,100,Raydium,TesseraV,60.9,60,0.9,0.0,60.9,False,441436592,441436641,441436615,H2d3bETP,ok
2026-08-24 16:46:39 UTC,100,Raydium,Scorch,61.0,60,1.0,0.0,61.0,False,441436592,441436641,441436615,H2d3bETP,ok
2026-08-24 16:46:39 UTC,100,Raydium,Scorch,62.4,60,2.4,0.0,62.4,False,441436592,441436641,441436615,H2d3bETP,ok
2026-08-24 16:46:39 UTC,100,TesseraV,Scorch,0.1,60,-59.9,60.9,61.0,False,441436641,441436641,441436615,H2d3bETP,ok
2026-08-24 16:46:39 UTC,100,TesseraV,Scorch,1.6,60,-58.4,60.9,62.4,False,441436641,441436641,441436615,H2d3bETP,ok
2026-08-24 17:34:48 UTC,0.1,Raydium,Byreal,41.7,60,-18.3,0.0,41.7,False,441444493,441444525,441444504,HvbSFJxH,ok
2026-08-24 17:34:48 UTC,1,Raydium,BisonFi,37.9,60,-22.1,0.0,37.9,False,441444493,441444527,441444504,HvbSFJxH,ok
2026-08-24 17:34:48 UTC,10,Raydium,BisonFi,37.6,60,-22.4,0.0,37.6,False,441444493,441444529,441444504,HvbSFJxH,ok
2026-08-24 17:34:48 UTC,100,Raydium,BisonFi,51.8,60,-8.2,0.0,51.8,False,441444493,441444531,441444504,HvbSFJxH,ok
2026-08-24 17:34:48 UTC,100,Raydium,BisonFi,52.8,60,-7.2,0.0,52.8,False,441444493,441444531,441444504,HvbSFJxH,ok
2026-08-24 18:07:46 UTC,0.1,Raydium,Raydium CLMM,47.5,35,12.5,0.0,47.5,False,441449877,441449910,441449890,4i1fnGHn,ok
2026-08-24 18:07:46 UTC,1,Raydium,BisonFi,47.4,60,-12.6,0.0,47.4,False,441449877,441449912,441449890,4i1fnGHn,ok
2026-08-24 18:07:46 UTC,10,Raydium,TesseraV,47.4,60,-12.6,0.0,47.4,False,441449877,441449914,441449890,4i1fnGHn,ok
2026-08-24 19:12:56 UTC,0.1,Raydium,Scorch,54.8,60,-5.2,0.0,54.8,False,441460512,441460547,441460528,GTv5KSsv,ok
2026-08-24 20:59:56 UTC,0.1,Raydium,Byreal,40.0,60,-20.0,0.0,40.0,False,441478045,441478077,441478056,GPbMZutf,ok
2026-08-24 20:59:56 UTC,1,Raydium,BisonFi,39.3,60,-20.7,0.0,39.3,False,441478045,441478079,441478056,GPbMZutf,ok
2026-08-24 20:59:56 UTC,10,Raydium,TesseraV,40.7,60,-19.3,0.0,40.7,False,441478045,441478081,441478056,GPbMZutf,ok
2026-08-24 20:59:56 UTC,100,Raydium,BisonFi,55.7,60,-4.3,0.0,55.7,False,441478045,441478083,441478056,GPbMZutf,ok
2026-08-24 20:59:56 UTC,100,Raydium,BisonFi,56.0,60,-4.0,0.0,56.0,False,441478045,441478083,441478056,GPbMZutf,ok
2026-08-24 20:59:56 UTC,100,Raydium,BisonFi,54.4,60,-5.6,0.0,54.4,False,441478045,441478083,441478056,GPbMZutf,ok
2026-08-24 21:16:39 UTC,1,Raydium,BisonFi,37.3,60,-22.7,0.0,37.3,False,441480786,441480823,441480798,DcUAh1CT,ok
2026-08-24 21:16:39 UTC,10,Raydium,BisonFi,39.9,60,-20.1,0.0,39.9,False,441480786,441480825,441480798,DcUAh1CT,ok
2026-08-24 21:16:39 UTC,100,Raydium,BisonFi,51.6,60,-8.4,0.0,51.6,False,441480786,441480826,441480798,DcUAh1CT,ok
2026-08-24 21:16:39 UTC,100,Raydium,BisonFi,53.1,60,-6.9,0.0,53.1,False,441480786,441480826,441480798,DcUAh1CT,ok
2026-08-24 21:33:05 UTC,0.1,Raydium,Aquifer,41.0,60,-19.0,0.0,41.0,False,441483481,441483512,441483487,7jM43j96,ok
2026-08-24 21:33:05 UTC,1,Raydium,Scorch,42.7,60,-17.3,0.0,42.7,False,441483481,441483513,441483487,7jM43j96,ok
2026-08-24 21:33:05 UTC,10,Raydium,Scorch,44.1,60,-15.9,0.0,44.1,False,441483481,441483513,441483487,7jM43j96,ok
2026-08-24 21:33:05 UTC,100,Raydium,Scorch,55.9,60,-4.1,0.0,55.9,False,441483481,441483514,441483487,7jM43j96,ok
2026-08-24 21:33:05 UTC,100,Raydium,Aquifer,55.6,60,-4.4,0.0,55.6,False,441483481,441483514,441483487,7jM43j96,ok
2026-08-24 21:33:05 UTC,100,Raydium,Scorch,57.2,60,-2.8,0.0,57.2,False,441483481,441483514,441483487,7jM43j96,ok
2026-08-24 21:33:05 UTC,100,Scorch,Aquifer,-0.2,60,-59.8,55.9,55.6,False,441483514,441483514,441483487,7jM43j96,ok
2026-08-24 21:33:05 UTC,100,Aquifer,Scorch,1.6,60,-58.4,55.6,57.2,False,441483514,441483514,441483487,7jM43j96,ok
2026-08-24 23:46:26 UTC,0.1,Raydium,Quantum,26.8,60,-33.2,0.0,26.8,False,441505348,441505380,441505355,9bnYLG1v,ok
2026-08-24 23:46:26 UTC,1,Raydium,Quantum,26.9,60,-33.1,0.0,26.9,False,441505348,441505382,441505355,9bnYLG1v,ok
2026-08-24 23:46:26 UTC,10,Raydium,BisonFi,30.1,60,-29.9,0.0,30.1,False,441505348,441505383,441505355,9bnYLG1v,ok
2026-08-24 23:46:26 UTC,100,Raydium,Quantum,42.4,60,-17.6,0.0,42.4,False,441505348,441505384,441505355,9bnYLG1v,ok
2026-08-24 23:46:26 UTC,100,Raydium,Scorch,42.2,60,-17.8,0.0,42.2,False,441505348,441505384,441505355,9bnYLG1v,ok
2026-08-24 23:46:26 UTC,100,Raydium,Scorch,43.5,60,-16.5,0.0,43.5,False,441505348,441505384,441505355,9bnYLG1v,ok
2026-08-24 23:46:26 UTC,100,Quantum,Scorch,-0.2,60,-59.8,42.4,42.2,False,441505384,441505384,441505355,9bnYLG1v,ok
2026-08-24 23:46:26 UTC,100,Quantum,Scorch,1.1,60,-58.9,42.4,43.5,False,441505384,441505384,441505355,9bnYLG1v,ok
2026-08-25 00:23:23 UTC,0.1,Raydium,Flux,87.1,60,27.1,0.0,87.1,True,441508799,441508840,441511383,CNSsGY6w,stale
2026-08-25 00:23:23 UTC,10,Raydium,Quantum,83.5,60,23.5,0.0,83.5,True,441508799,441508854,441511383,CNSsGY6w,stale
2026-08-25 03:00:47 UTC,0.1,Raydium,Aquifer,56.0,60,-4.0,0.0,56.0,False,441537152,441537184,441537159,A7F3bWzL,ok
2026-08-25 03:34:36 UTC,0.1,Raydium,Flux,48.0,60,-12.0,0.0,48.0,False,441542692,441542724,441542700,7Wxs1hzW,ok
2026-08-25 03:34:36 UTC,1,Raydium,Quantum,47.0,60,-13.0,0.0,47.0,False,441542692,441542725,441542700,7Wxs1hzW,ok
2026-08-25 03:34:36 UTC,10,Raydium,Scorch,49.7,60,-10.3,0.0,49.7,False,441542692,441542726,441542700,7Wxs1hzW,ok
2026-08-25 03:34:36 UTC,100,Raydium,ZeroFi,61.5,60,1.5,0.0,61.5,False,441542692,441542727,441542700,7Wxs1hzW,ok
2026-08-25 03:34:36 UTC,100,Raydium,BisonFi,62.9,60,2.9,0.0,62.9,False,441542692,441542727,441542700,7Wxs1hzW,ok
2026-08-25 03:34:36 UTC,100,ZeroFi,BisonFi,1.4,60,-58.6,61.5,62.9,False,441542727,441542727,441542700,7Wxs1hzW,ok
2026-08-25 04:04:01 UTC,0.1,Raydium,Scorch,20.7,60,-39.3,0.0,20.7,False,441547515,441547546,441547521,3gaQtSbo,ok
2026-08-25 04:04:01 UTC,1,Raydium,Scorch,21.1,60,-38.9,0.0,21.1,False,441547515,441547548,441547521,3gaQtSbo,ok
2026-08-25 04:04:01 UTC,10,Raydium,BisonFi,21.1,60,-38.9,0.0,21.1,False,441547515,441547548,441547521,3gaQtSbo,ok
2026-08-25 04:04:01 UTC,10,Raydium,BisonFi,22.5,60,-37.5,0.0,22.5,False,441547515,441547548,441547521,3gaQtSbo,ok
2026-08-25 04:04:01 UTC,100,Raydium,BisonFi,34.9,60,-25.1,0.0,34.9,False,441547515,441547550,441547521,3gaQtSbo,ok
2026-08-25 04:04:01 UTC,100,Raydium,BisonFi,34.1,60,-25.9,0.0,34.1,False,441547515,441547550,441547521,3gaQtSbo,ok
2026-08-25 04:35:11 UTC,0.1,Raydium,Flux,16.7,60,-43.3,0.0,16.7,False,441552628,441552660,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,1,Raydium,Raydium CLMM,14.2,35,-20.8,0.0,14.2,False,441552628,441552661,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,10,Raydium,Raydium CLMM,15.3,35,-19.7,0.0,15.3,False,441552628,441552662,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,10,Raydium,PancakeSwap,13.2,60,-46.8,0.0,13.2,False,441552628,441552662,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,10,Raydium,GoonFi V2,12.9,60,-47.1,0.0,12.9,False,441552628,441552662,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,10,Raydium CLMM,PancakeSwap,-2.2,35,-32.8,15.3,13.2,False,441552662,441552662,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,10,Raydium CLMM,GoonFi V2,-2.4,35,-32.6,15.3,12.9,False,441552662,441552662,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,10,PancakeSwap,GoonFi V2,-0.2,60,-59.8,13.2,12.9,False,441552662,441552662,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,100,Raydium,Scorch,26.5,60,-33.5,0.0,26.5,False,441552628,441552663,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,100,Raydium,PancakeSwap,24.5,60,-35.5,0.0,24.5,False,441552628,441552663,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,100,Raydium,BisonFi,26.1,60,-33.9,0.0,26.1,False,441552628,441552663,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,100,Scorch,PancakeSwap,-2.0,60,-58.0,26.5,24.5,False,441552663,441552663,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,100,Scorch,BisonFi,-0.3,60,-59.7,26.5,26.1,False,441552663,441552663,441552634,Dmkoyof7,ok
2026-08-25 04:35:11 UTC,100,PancakeSwap,BisonFi,1.7,60,-58.3,24.5,26.1,False,441552663,441552663,441552634,Dmkoyof7,ok
2026-08-25 07:30:57 UTC,0.1,Raydium,Quantum,11.6,60,-48.4,0.0,11.6,False,441581512,441581543,441581519,35ge69cW,ok
2026-08-25 07:30:57 UTC,1,Raydium,Flux,13.5,60,-46.5,0.0,13.5,False,441581512,441581545,441581519,35ge69cW,ok
2026-08-25 07:30:57 UTC,10,Raydium,BisonFi,14.5,60,-45.5,0.0,14.5,False,441581512,441581546,441581519,35ge69cW,ok
2026-08-25 07:30:57 UTC,10,Raydium,BisonFi,11.6,60,-48.4,0.0,11.6,False,441581512,441581546,441581519,35ge69cW,ok
2026-08-25 07:30:57 UTC,100,Raydium,BisonFi,24.1,60,-35.9,0.0,24.1,False,441581512,441581548,441581519,35ge69cW,ok
2026-08-25 07:30:57 UTC,100,Raydium,BisonFi,26.5,60,-33.5,0.0,26.5,False,441581512,441581548,441581519,35ge69cW,ok
2026-08-25 08:30:14 UTC,0.1,Raydium,Quantum,51.4,60,-8.6,0.0,51.4,False,441591223,441591254,441591243,HJ15vViZ,ok
2026-08-25 08:30:14 UTC,10,Raydium,Flux,58.5,60,-1.5,0.0,58.5,False,441591223,441591270,441591243,HJ15vViZ,ok
2026-08-25 08:30:14 UTC,10,Raydium,GoonFi V2,58.6,60,-1.4,0.0,58.6,False,441591223,441591270,441591243,HJ15vViZ,ok
2026-08-25 08:30:14 UTC,10,Raydium,GoonFi V2,55.8,60,-4.2,0.0,55.8,False,441591223,441591270,441591243,HJ15vViZ,ok
2026-08-25 08:30:14 UTC,10,Flux,GoonFi V2,0.1,60,-59.9,58.5,58.6,False,441591270,441591270,441591243,HJ15vViZ,ok
2026-08-25 08:30:14 UTC,10,Flux,GoonFi V2,-2.6,60,-57.4,58.5,55.8,False,441591270,441591270,441591243,HJ15vViZ,ok
2026-08-25 08:30:14 UTC,100,Raydium,TesseraV,68.8,60,8.8,0.0,68.8,False,441591223,441591271,441591243,HJ15vViZ,ok
2026-08-25 08:30:14 UTC,100,Raydium,Scorch,71.8,60,11.8,0.0,71.8,False,441591223,441591271,441591243,HJ15vViZ,ok
2026-08-25 08:30:14 UTC,100,Raydium,Scorch,69.0,60,9.0,0.0,69.0,False,441591223,441591271,441591243,HJ15vViZ,ok
2026-08-25 08:30:14 UTC,100,TesseraV,Scorch,3.0,60,-57.0,68.8,71.8,False,441591271,441591271,441591243,HJ15vViZ,ok
2026-08-25 08:30:14 UTC,100,TesseraV,Scorch,0.3,60,-59.7,68.8,69.0,False,441591271,441591271,441591243,HJ15vViZ,ok
2026-08-25 09:00:16 UTC,0.1,Raydium,Quantum,41.9,60,-18.1,0.0,41.9,False,441596184,441596216,441596190,97NY8J4K,ok
2026-08-25 09:30:23 UTC,0.1,Raydium,BisonFi,20.0,60,-40.0,0.0,20.0,False,441601153,441601184,441601159,EqhzWG3G,ok
2026-08-25 09:30:23 UTC,1,Raydium,Quantum,20.7,60,-39.3,0.0,20.7,False,441601153,441601186,441601159,EqhzWG3G,ok
2026-08-25 09:30:23 UTC,10,Raydium,Quantum,23.8,60,-36.2,0.0,23.8,False,441601153,441601188,441601159,EqhzWG3G,ok
2026-08-25 09:30:23 UTC,100,Raydium,Scorch,36.0,60,-24.0,0.0,36.0,False,441601153,441601188,441601159,EqhzWG3G,ok
2026-08-25 09:30:23 UTC,100,Raydium,Quantum,37.0,60,-23.0,0.0,37.0,False,441601153,441601188,441601159,EqhzWG3G,ok
2026-08-25 09:30:23 UTC,100,Raydium,Flux,39.3,60,-20.7,0.0,39.3,False,441601153,441601188,441601159,EqhzWG3G,ok
2026-08-25 09:30:23 UTC,100,Scorch,Quantum,0.9,60,-59.1,36.0,37.0,False,441601188,441601188,441601159,EqhzWG3G,ok
2026-08-25 09:30:23 UTC,100,Scorch,Flux,3.3,60,-56.7,36.0,39.3,False,441601188,441601188,441601159,EqhzWG3G,ok
2026-08-25 09:30:23 UTC,100,Quantum,Flux,2.4,60,-57.6,37.0,39.3,False,441601188,441601188,441601159,EqhzWG3G,ok
2026-08-25 10:00:30 UTC,0.1,Raydium,Quantum,54.7,60,-5.3,0.0,54.7,False,441606101,441606133,441606107,3ZmgKrcA,ok
2026-08-25 10:30:37 UTC,0.1,Raydium,Deriverse,26.6,60,-33.4,0.0,26.6,False,441611070,441611102,441611077,4YLA4HPd,ok
2026-08-25 10:30:37 UTC,1,Raydium,Quantum,26.3,60,-33.7,0.0,26.3,False,441611070,441611102,441611077,4YLA4HPd,ok
2026-08-25 10:30:37 UTC,10,Raydium,Quantum,27.5,60,-32.5,0.0,27.5,False,441611070,441611103,441611077,4YLA4HPd,ok
2026-08-25 10:30:37 UTC,100,Raydium,Scorch,42.3,60,-17.7,0.0,42.3,False,441611070,441611104,441611077,4YLA4HPd,ok
