1718607600000,66137.7,66380.0,65938.1,66178.7,298.57090864
1718611200000,66182.1,66321.0,65986.0,66202.7,148.20947911
1718614800000,66202.7,66249.5,65652.7,65724.6,335.63121941
1718618400000,65724.5,65952.5,65557.7,65882.1,348.42444165
1718622000000,65882.0,66053.0,65789.2,65807.3,151.56577152
1718625600000,65807.3,65832.2,65522.1,65631.0,284.03768104
1718629200000,65631.0,65810.8,65180.1,65196.1,759.35180973
1718632800000,65197.0,65788.0,65124.3,65474.5,285.05541144
1718636400000,65474.6,65746.0,65261.8,65365.2,273.40310412
1718640000000,65365.2,66058.0,65133.6,65893.0,434.21152307
1718643600000,65893.0,66600.0,65893.0,66599.9,362.12322558
1718647200000,66599.9,67301.4,66546.3,67093.8,755.28082817
1718650800000,67093.8,67112.6,66559.7,66690.0,324.32487136
1718654400000,66690.1,66771.8,66170.0,66397.7,247.43248573
1718658000000,66397.7,66721.1,66312.4,66575.9,104.94668063
1718661600000,66582.5,66706.9,66485.0,66652.1,101.48108343
1718665200000,66652.0,66717.0,66379.6,66492.1,162.02878551
1718668800000,66492.1,66592.8,65482.7,65751.3,480.0128806
1718672400000,65746.1,65955.3,64555.0,65129.9,1921.52132001
1718676000000,65129.9,65643.9,64542.9,65452.6,930.84377182
1718679600000,65453.5,65577.0,65264.1,65499.9,228.61797339
1718683200000,65499.9,65753.3,65338.9,65569.6,294.10178875
1718686800000,65569.5,65843.1,65553.0,65594.0,252.83086615
1718690400000,65596.0,65729.6,65388.9,65500.0,263.63294799
1718694000000,65504.0,65800.0,65483.0,65675.9,174.76564567
1718697600000,65675.9,65764.6,65593.5,65736.7,131.12026297
1718701200000,65736.7,65736.7,65460.1,65483.8,230.05501587
1718704800000,65483.9,65610.0,65360.0,65438.0,238.84457225
1718708400000,65436.2,65490.1,65112.0,65366.1,349.82734258
1718712000000,65366.1,65440.2,65006.0,65234.0,368.76975707
1718715600000,65230.9,65261.6,64640.0,64843.3,592.48127958
1718719200000,64843.3,65400.0,64325.6,64635.2,770.85298179
1718722800000,64639.4,64932.9,64256.0,64702.3,529.35050209
1718726400000,64705.8,64861.5,64300.0,64692.1,392.98914907
1718730000000,64692.0,64901.3,64392.5,64602.5,305.46495377
1718733600000,64610.0,64866.5,64308.2,64681.8,186.05336557
1718737200000,64681.7,64739.3,64051.5,64418.0,622.42921587
1718740800000,64412.5,65046.7,64189.1,64928.3,289.2193032
1718744400000,64930.0,65300.0,64793.6,65221.8,232.07411737
1718748000000,65220.1,65300.0,65050.0,65282.0,111.55027729
1718751600000,65282.0,65283.4,65047.9,65177.1,138.30884983
1718755200000,65177.1,65223.7,64860.0,65138.5,242.23833199
1718758800000,65138.6,65500.0,64807.5,65044.9,389.2568626
1718762400000,65045.0,65490.4,65015.0,65328.1,241.14682544
1718766000000,65328.1,65600.0,65280.1,65411.0,284.12326438
1718769600000,65411.0,65727.2,65347.7,65447.9,245.53145795
